date,open,high,low,close,volume
2026-03-23 09:30:00,658.0700073242188,658.3800048828125,656.9500122070312,657.5050048828125,13836961
2026-03-23 09:31:00,657.510009765625,657.9199829101562,657.219970703125,657.6500244140625,599357
2026-03-23 09:32:00,657.655029296875,657.9000244140625,656.6799926757812,656.760009765625,518218
2026-03-23 09:33:00,656.739990234375,657.3200073242188,656.7000122070312,657.2000122070312,463281
2026-03-23 09:34:00,657.2000122070312,657.2000122070312,656.6199951171875,656.77001953125,490513
2026-03-23 09:35:00,656.780029296875,657.010009765625,656.0700073242188,656.3099975585938,716002
2026-03-23 09:36:00,656.3499755859375,657.3200073242188,656.22998046875,657.2100219726562,619110
2026-03-23 09:37:00,657.22998046875,658.1199951171875,657.0599975585938,657.2100219726562,560711
2026-03-23 09:38:00,657.1699829101562,658.0800170898438,657.1099853515625,657.7899780273438,517036
2026-03-23 09:39:00,657.7899780273438,658.3300170898438,657.5316772460938,658.2999877929688,442417
2026-03-23 09:40:00,658.2999877929688,658.3800048828125,657.7000122070312,657.9149780273438,364288
2026-03-23 09:41:00,657.9600219726562,658.5800170898438,656.97998046875,658.3699951171875,657921
2026-03-23 09:42:00,658.3800048828125,659.5399780273438,658.25,659.2030029296875,1007266
2026-03-23 09:43:00,659.22998046875,659.3599853515625,658.489990234375,658.8699951171875,551539
2026-03-23 09:44:00,658.8900146484375,659.260009765625,657.9600219726562,657.9949951171875,495423
2026-03-23 09:45:00,658.010009765625,658.5,657.5999755859375,658.4199829101562,674417
2026-03-23 09:46:00,658.4000244140625,658.47998046875,657.8400268554688,658.219970703125,292897
2026-03-23 09:47:00,658.22998046875,658.3499755859375,657.3900146484375,657.5900268554688,493205
2026-03-23 09:48:00,657.5999755859375,658.4099731445312,657.530029296875,658.3900146484375,332421
2026-03-23 09:49:00,658.4000244140625,659.02001953125,658.010009765625,659.0,472247
2026-03-23 09:50:00,659.0050048828125,659.5700073242188,658.8499755859375,659.1799926757812,818839
2026-03-23 09:51:00,659.1799926757812,659.4500122070312,658.6599731445312,659.280029296875,423937
