date,Open,High,Low,Close,Adj Close,Volume
2022-06-27 09:30:00,136.0,136.0,136.0,136.0,136.0,51002
2022-06-27 09:31:00,136.02999877929688,137.0,136.02999877929688,136.5106964111328,136.5106964111328,6746
2022-06-27 09:32:00,136.42999267578125,136.42999267578125,135.1558074951172,135.1558074951172,135.1558074951172,13187
2022-06-27 09:33:00,135.10000610351562,135.63780212402344,134.60009765625,134.60009765625,134.60009765625,9802
2022-06-27 09:34:00,134.60000610351562,134.61459350585938,134.1999969482422,134.2100067138672,134.2100067138672,12836
2022-06-27 09:35:00,134.0,134.7198944091797,133.44960021972656,133.56500244140625,133.56500244140625,14714
2022-06-27 09:36:00,133.49000549316406,134.32000732421875,133.1999969482422,133.24009704589844,133.24009704589844,21640
2022-06-27 09:37:00,133.51499938964844,133.67999267578125,133.02000427246094,133.0800018310547,133.0800018310547,6332
2022-06-27 09:38:00,133.47999572753906,133.8000030517578,132.41000366210938,132.9600067138672,132.9600067138672,26221
2022-06-27 09:39:00,132.56500244140625,133.5749969482422,132.56500244140625,133.5749969482422,133.5749969482422,8538
2022-06-27 09:40:00,133.30999755859375,133.49000549316406,132.6199951171875,132.8800048828125,132.8800048828125,20495
2022-06-27 09:41:00,132.6199951171875,132.81500244140625,131.75999450683594,132.0,132.0,19778
2022-06-27 09:42:00,132.22000122070312,132.39999389648438,131.55999755859375,131.73500061035156,131.73500061035156,11903
2022-06-27 09:43:00,131.73500061035156,131.91000366210938,130.25999450683594,130.47999572753906,130.47999572753906,27602
2022-06-27 09:44:00,130.26119995117188,130.7899932861328,129.1199951171875,129.50999450683594,129.50999450683594,64650
2022-06-27 09:45:00,129.42999267578125,129.5800018310547,128.4788055419922,128.62359619140625,128.62359619140625,24047
2022-06-27 09:46:00,128.4499969482422,128.61000061035156,128.0500030517578,128.33999633789062,128.33999633789062,41059
2022-06-27 09:47:00,128.32000732421875,129.3000030517578,128.14010620117188,128.8197021484375,128.8197021484375,13136
2022-06-27 09:48:00,129.0,129.38999938964844,128.20120239257812,128.9199981689453,128.9199981689453,21482
2022-06-27 09:49:00,129.0500030517578,130.0,128.5800018310547,129.27000427246094,129.27000427246094,9301
2022-06-27 09:50:00,128.9600067138672,129.75,128.5800018310547,129.75,129.75,6475
2022-06-27 09:51:00,129.7299041748047,129.7299041748047,129.08900451660156,129.63169860839844,129.63169860839844,3505
2022-06-27 09:52:00,129.6199951171875,130.91160583496094,129.6199951171875,130.3800048828125,130.3800048828125,13132
2022-06-27 09:53:00,130.1199951171875,131.26829528808594,129.8101043701172,131.26829528808594,131.26829528808594,7658
2022-06-27 09:54:00,131.0500030517578,131.6300048828125,131.0167999267578,131.4600067138672,131.4600067138672,7422
2022-06-27 09:55:00,131.0,131.1699981689453,129.75059509277344,129.99000549316406,129.99000549316406,14018
2022-06-27 09:56:00,130.0,131.24000549316406,130.0,130.6208953857422,130.6208953857422,6028
2022-06-27 09:57:00,130.3800048828125,130.80999755859375,130.35000610351562,130.52999877929688,130.52999877929688,5279
2022-06-27 09:58:00,130.6300048828125,130.6300048828125,129.78509521484375,130.30999755859375,130.30999755859375,6008
2022-06-27 09:59:00,130.1699981689453,130.1699981689453,129.6999969482422,130.0312957763672,130.0312957763672,4273
2022-06-27 10:00:00,130.0800018310547,130.54330444335938,129.74009704589844,130.5294952392578,130.5294952392578,9570
2022-06-27 10:01:00,130.55990600585938,130.55990600585938,129.58999633789062,129.58999633789062,129.58999633789062,6647
2022-06-27 10:02:00,130.0,130.45919799804688,129.72000122070312,130.25,130.25,6811
2022-06-27 10:03:00,130.47999572753906,130.60000610351562,130.1300048828125,130.1999969482422,130.1999969482422,8577
2022-06-27 10:04:00,130.38600158691406,130.83999633789062,130.3000030517578,130.66580200195312,130.66580200195312,6920
2022-06-27 10:05:00,130.6999969482422,131.3386993408203,130.66000366210938,130.99000549316406,130.99000549316406,9301
2022-06-27 10:06:00,130.75,131.22999572753906,130.64999389648438,130.97999572753906,130.97999572753906,12321
